"Name","Created","Runtime","End Time","Hostname","ID","Notes","GPU Type","State","Updated","Tags","CKAS/layer1","CKAS/layer2","CKAS/layer3","CKAS/layer4","CKAS/layer5","CKAS/layer6","TEST/accuracy","TRAIN/accuracy","TRAIN/loss"
"resnet18 cifar10 2 fintuning with 5000 samples","2024-01-10T12:34:05.000Z","527","2024-01-10T12:42:52.000Z","risha","1ntr42mr","-","NVIDIA TITAN RTX","finished","2024-01-10T12:42:52.000Z","","0.9961593391361884","0.9818485205726034","0.9536181144667322","0.9019989035299886","0.8553136040418305","0.8424462216845112","73.52","99.98","0.0022693045276430714"
"vgg16 cifar10 shuffle_degree: 9 2 training size 50000","2024-01-10T12:31:02.000Z","8174","2024-01-10T14:47:16.000Z","matar","x3r58jt7","-","NVIDIA TITAN RTX","finished","2024-01-10T14:47:16.000Z","","0.9698295342266272","0.8447815876039837","0.6026126864731942","0.5162682217198042","0.03521485137761484","0.052844796215132474","9.48","48.234","1.3662623862997507"
"vgg16 cifar10 2 training size 50000","2024-01-10T12:31:01.000Z","8168","2024-01-10T14:47:09.000Z","matar","2t9pg0kd","-","NVIDIA TITAN RTX","finished","2024-01-10T14:47:09.000Z","","0.8405691549420197","0.6684819240305042","0.3901099451288419","0.2319272520269579","0.10675322087862142","0.11476708334418284","80.55","99.726","0.011371195342982152"
"vgg16 cifar10 shuffle_degree: 4 2 training size 50000","2024-01-10T12:31:01.000Z","8166","2024-01-10T14:47:07.000Z","matar","2xws3ptr","-","NVIDIA TITAN RTX","finished","2024-01-10T14:47:07.000Z","","0.9035545773859656","0.7024369350872615","0.4498929151321447","0.2962149513498507","0.06614224266701618","0.08872707116452963","16.83","97.534","0.09943341677239784"
"vgg16 cifar10 shuffle_degree: 1 2 training size 50000","2024-01-10T12:31:01.000Z","8170","2024-01-10T14:47:11.000Z","matar","33azlchb","-","NVIDIA TITAN RTX","finished","2024-01-10T14:47:11.000Z","","0.8425396545199294","0.6436310514289016","0.3875884195154854","0.249633437419207","0.07858842404853428","0.0984353726205136","39.16","98.738","0.039888697115362394"
"vgg16 cifar10 shuffle_degree: 2 2 training size 50000","2024-01-10T12:31:01.000Z","8174","2024-01-10T14:47:15.000Z","matar","3ahtj2ga","-","NVIDIA TITAN RTX","finished","2024-01-10T14:47:15.000Z","","0.8429312509338257","0.668524432135152","0.4180233488580026","0.22509333370710088","0.05467411347861764","0.08536500138719212","27.39","98.272","0.06674169726937626"
"resnet18 cifar10 shuffle_degree: 4 1 fintuning with 5000 samples","2024-01-10T12:25:33.000Z","515","2024-01-10T12:34:08.000Z","risha","1g4wlhb5","-","NVIDIA TITAN RTX","finished","2024-01-10T12:34:08.000Z","","0.9914959926683428","0.9708813197120492","0.9033913302919462","0.7381231713207923","0.4298718601048316","0.3606207927192539","16.16","96.4","0.1359365388786622"
"resnet18 cifar10 shuffle_degree: 9 1 fintuning with 5000 samples","2024-01-10T12:25:33.000Z","513","2024-01-10T12:34:06.000Z","risha","27zz6rhn","-","NVIDIA TITAN RTX","finished","2024-01-10T12:34:06.000Z","","0.9849785516715988","0.9104902018227834","0.8236926162172118","0.6341076179468501","0.22085400944393685","0.03083291905482805","9.72","96.2","0.19163502292458415"
"resnet18 cifar10 1 fintuning with 5000 samples","2024-01-10T12:25:33.000Z","504","2024-01-10T12:33:57.000Z","risha","32esh0ch","-","NVIDIA TITAN RTX","finished","2024-01-10T12:33:57.000Z","","0.996632234458382","0.9802020167425788","0.9294327267516876","0.8306687093187803","0.6933692166382656","0.7128077294554896","70.88","99.24","0.03880804876691608"
"resnet18 cifar10 shuffle_degree: 1 1 fintuning with 5000 samples","2024-01-10T12:25:33.000Z","518","2024-01-10T12:34:11.000Z","risha","3f4zsc0t","-","NVIDIA TITAN RTX","finished","2024-01-10T12:34:11.000Z","","0.9923167324002968","0.9767237537446212","0.9247333724722852","0.7822170599329832","0.5732586112058592","0.5465380900130922","34.4","98.3","0.0743696458280312"
"resnet18 cifar10 shuffle_degree: 2 1 fintuning with 5000 samples","2024-01-10T12:25:33.000Z","518","2024-01-10T12:34:11.000Z","risha","694aoovt","-","NVIDIA TITAN RTX","finished","2024-01-10T12:34:11.000Z","","0.9926299392603656","0.96567710804009","0.8979558701467493","0.7516874567823124","0.5154901421365274","0.48420554078274286","24.76","97.22","0.14882577324558974"
"vgg16 cifar10 shuffle_degree: 2 1 training size 50000","2024-01-10T10:20:37.000Z","7803","2024-01-10T12:30:40.000Z","matar","2lq91mpx","-","NVIDIA TITAN RTX","finished","2024-01-10T12:30:40.000Z","","0.8973087150956707","0.681571608224246","0.3879488456206746","0.2254730233254298","0.07927782762534061","0.09428807213428612","27.21","98.536","0.06450672143262436"
"vgg16 cifar10 shuffle_degree: 1 1 training size 50000","2024-01-10T10:20:37.000Z","7802","2024-01-10T12:30:39.000Z","matar","2vmmq84d","-","NVIDIA TITAN RTX","finished","2024-01-10T12:30:39.000Z","","0.8734238655112163","0.6880179804810835","0.3730885122853332","0.24730482252225325","0.09509063687626988","0.1073873219906826","40.59","99.146","0.049712142596679415"
"vgg16 cifar10 shuffle_degree: 9 1 training size 50000","2024-01-10T10:20:37.000Z","7804","2024-01-10T12:30:41.000Z","matar","3bevc2x9","-","NVIDIA TITAN RTX","finished","2024-01-10T12:30:41.000Z","","0.967497933017156","0.8171887749501621","0.5082476502826805","0.4041373998422294","0.02235603230721552","0.04425437184418574","9.65","59.028","1.0789268112152108"
"vgg16 cifar10 shuffle_degree: 4 1 training size 50000","2024-01-10T10:20:37.000Z","7801","2024-01-10T12:30:38.000Z","matar","3hz0y0c9","-","NVIDIA TITAN RTX","finished","2024-01-10T12:30:38.000Z","","0.9261232478396212","0.73476785944953","0.3956472649064218","0.25171089928877255","0.08939400040677976","0.1007624502732585","17.42","97.128","0.10183894353285931"
"vgg16 cifar10 1 training size 50000","2024-01-10T10:20:37.000Z","7803","2024-01-10T12:30:40.000Z","matar","3mc0ey51","-","NVIDIA TITAN RTX","finished","2024-01-10T12:30:40.000Z","","0.8872893219124592","0.6757440367595002","0.3577740539911522","0.2239705378049927","0.09329495134462794","0.1125082580461696","79.76","99.636","0.012589625496045266"
"resnet18 cifar10 5 training size 4096","2024-01-08T18:36:21.000Z","412","2024-01-08T18:43:13.000Z","matar","4n5k9ld9","-","NVIDIA TITAN RTX","finished","2024-01-08T18:43:13.000Z","","0.9906007379420376","0.9723394011017458","0.9149440193107528","0.6661565231783556","0.25546515974670786","0.06842910117297178","66.62","99.6826171875","0.012849263695215996"
"resnet18 cifar10 4 training size 4096","2024-01-08T18:29:16.000Z","416","2024-01-08T18:36:12.000Z","matar","1tufyrqh","-","NVIDIA TITAN RTX","finished","2024-01-08T18:36:12.000Z","","0.990169031839472","0.9762345714140692","0.9101576504052268","0.6537004485333886","0.26235723198708955","0.0537273004489626","67.81","99.5361328125","0.01219500549342456"
"resnet18 cifar10 3 training size 4096","2024-01-08T18:22:17.000Z","410","2024-01-08T18:29:07.000Z","matar","36dinpv1","-","NVIDIA TITAN RTX","finished","2024-01-08T18:29:07.000Z","","0.9918159702360404","0.9736439440332442","0.9116043123545208","0.6356610480154927","0.253837600555909","0.044750924916986914","67.08","99.5849609375","0.018630563526130572"
"resnet18 cifar10 2 training size 4096","2024-01-08T18:14:16.000Z","472","2024-01-08T18:22:08.000Z","matar","2oeb1n7i","-","NVIDIA TITAN RTX","finished","2024-01-08T18:22:08.000Z","","0.9886763737392188","0.9696964063899024","0.9026325033047596","0.6341138121636584","0.25214438303314324","0.06627445849059087","66.46","99.6826171875","0.01918250169001112"
"resnet18 cifar10 1 training size 4096","2024-01-08T18:07:17.000Z","410","2024-01-08T18:14:07.000Z","matar","zceouzqo","-","NVIDIA TITAN RTX","finished","2024-01-08T18:14:07.000Z","","0.9904984100353474","0.9689654103810847","0.9106191133555412","0.6703186688060149","0.2598124310988661","0.06079314871049229","67.44","99.8046875","0.009364852920043631"
"resnet18 cifar10 5 training size 1024","2024-01-08T18:06:50.000Z","258","2024-01-08T18:11:08.000Z","matar","hhiyyfq4","-","NVIDIA TITAN RTX","finished","2024-01-08T18:11:08.000Z","","0.997356276920371","0.9864988776425012","0.9653187542163314","0.8109682610364287","0.39493987938555825","0.08855505852315772","52.67","100","0.010688123420550257"
"resnet18 cifar10 5 training size 256","2024-01-08T18:04:00.000Z","231","2024-01-08T18:07:51.000Z","matar","p4ka3nyn","-","NVIDIA TITAN RTX","finished","2024-01-08T18:07:51.000Z","","0.9987246962973172","0.9930501236697687","0.9880983018858274","0.9423910535117914","0.6624992357568324","0.17266870645302937","35.97","100","0.006761175725841895"
"resnet18 cifar10 5 training size 64","2024-01-08T18:03:25.000Z","219","2024-01-08T18:07:04.000Z","matar","34lqpilg","-","NVIDIA TITAN RTX","finished","2024-01-08T18:07:04.000Z","","0.999612761866958","0.9977203861557922","0.9954169042833454","0.9804877189493384","0.8527436206317861","0.3217253706415712","20.76","100","0.010347528383135796"
"resnet18 cifar10 4 training size 1024","2024-01-08T18:02:06.000Z","275","2024-01-08T18:06:41.000Z","matar","3q697lol","-","NVIDIA TITAN RTX","finished","2024-01-08T18:06:41.000Z","","0.996567725921744","0.9813924861362864","0.9582422269934072","0.796884319490849","0.383149969433727","0.06646764550694761","52.22","99.4140625","0.01389175609801896"
"resnet18 cifar10 4 training size 256","2024-01-08T18:00:03.000Z","229","2024-01-08T18:03:52.000Z","matar","26oo98ha","-","NVIDIA TITAN RTX","finished","2024-01-08T18:03:52.000Z","","0.9990498719490648","0.9954503126389068","0.9875939244128472","0.930845091672643","0.6479814260020207","0.1145625336323203","37.73","99.609375","0.013228947325842457"
"resnet18 cifar10 4 training size 64","2024-01-08T17:59:34.000Z","221","2024-01-08T18:03:15.000Z","matar","2rak3fau","-","NVIDIA TITAN RTX","finished","2024-01-08T18:03:15.000Z","","0.9996199128255492","0.9969887484989888","0.9943889459073706","0.9747548212675003","0.8467489146634471","0.27222894602162306","22.74","100","0.005747365532442927"
"resnet18 cifar10 3 training size 1024","2024-01-08T17:57:29.000Z","270","2024-01-08T18:01:59.000Z","matar","31hdp8b2","-","NVIDIA TITAN RTX","finished","2024-01-08T18:01:59.000Z","","0.9983985318584117","0.9883092631308316","0.9615504847751368","0.7963227239397779","0.3862247018706222","0.062414998256871475","52.87","99.8046875","0.007965435879668803"
"resnet18 cifar10 3 training size 256","2024-01-08T17:56:04.000Z","231","2024-01-08T17:59:55.000Z","matar","3tfp1ye8","-","NVIDIA TITAN RTX","finished","2024-01-08T17:59:55.000Z","","0.9992993200135796","0.9962828785377534","0.9899989783608626","0.934197795389522","0.6545072088516839","0.1354810349987346","37.49","100","0.011395360255846754"
"resnet18 cifar10 3 training size 64","2024-01-08T17:55:44.000Z","221","2024-01-08T17:59:25.000Z","matar","3irtjyn3","-","NVIDIA TITAN RTX","finished","2024-01-08T17:59:25.000Z","","0.9998058200069128","0.9980831678190552","0.9956955466161456","0.9797271207977356","0.8569547591296707","0.21618843775280935","21.68","100","0.0064261050429195166"
"resnet18 cifar10 2 training size 1024","2024-01-08T17:52:47.000Z","272","2024-01-08T17:57:19.000Z","matar","pcz24fc0","-","NVIDIA TITAN RTX","finished","2024-01-08T17:57:19.000Z","","0.997561775880985","0.9886764448185628","0.9663584049833882","0.8118824885848055","0.40824499293607974","0.08957346976981666","52.39","99.4140625","0.019552379353626748"
"resnet18 cifar10 2 training size 256","2024-01-08T17:52:05.000Z","232","2024-01-08T17:55:57.000Z","matar","wzb0n62v","-","NVIDIA TITAN RTX","finished","2024-01-08T17:55:57.000Z","","0.9975596247841948","0.9928086894560474","0.9867134326902084","0.9379281004353908","0.6717531757544899","0.1623120460097316","35.89","100","0.011786111310357228"
"resnet18 cifar10 2 training size 64","2024-01-08T17:51:56.000Z","219","2024-01-08T17:55:35.000Z","matar","3n7v02qh","-","NVIDIA TITAN RTX","finished","2024-01-08T17:55:35.000Z","","0.999582285476568","0.996454958373499","0.9946092034550552","0.9764679135486168","0.8592255441553642","0.2375698938093659","19.66","100","0.008201372576877475"
"resnet18 cifar10 1 training size 1024","2024-01-08T17:47:47.000Z","293","2024-01-08T17:52:40.000Z","matar","1einz3fe","-","NVIDIA TITAN RTX","finished","2024-01-08T17:52:40.000Z","","0.9971250019620748","0.9845079255310638","0.9600587922890926","0.7872613008420166","0.397274697324375","0.06752582680612998","52.37","99.70703125","0.007729399083473254"
"resnet18 cifar10 1 training size 64","2024-01-08T17:47:47.000Z","240","2024-01-08T17:51:47.000Z","matar","290kxwr4","-","NVIDIA TITAN RTX","finished","2024-01-08T17:51:47.000Z","","0.9990787824307844","0.9961843686795424","0.9943756011208766","0.9691296137575208","0.8535512064242219","0.18703232024021904","21.27","100","0.00710795633494854"
"resnet18 cifar10 1 training size 256","2024-01-08T17:47:47.000Z","249","2024-01-08T17:51:56.000Z","matar","3jawv5mk","-","NVIDIA TITAN RTX","finished","2024-01-08T17:51:56.000Z","","0.9992296018492068","0.9956009760303278","0.9885624747689","0.9432411293627118","0.6578401946544916","0.08980609842071312","36.21","100","0.007009882305283099"
"resnet18 cifar10 5 training size 50000","2024-01-08T16:27:21.000Z","4811","2024-01-08T17:47:32.000Z","matar","3h73tnll","-","NVIDIA TITAN RTX","finished","2024-01-08T17:47:32.000Z","","0.8291539833912851","0.6284916050572084","0.3858599342118918","0.2642929092905297","0.10251707729914218","0.05460499952426083","75.24","99.708","0.010610917841019233"
"resnet18 cifar10 shuffle_degree: 1 5 training size 50000","2024-01-08T16:27:20.000Z","4811","2024-01-08T17:47:31.000Z","matar","1ahxhsif","-","NVIDIA TITAN RTX","finished","2024-01-08T17:47:31.000Z","","0.7987389884661467","0.655078546416152","0.4027582684114675","0.2975133420350844","0.1168170374304657","0.04267252655494873","36.11","98.914","0.041187950720147616"
"resnet18 cifar10 shuffle_degree: 2 5 training size 50000","2024-01-08T16:23:59.000Z","4836","2024-01-08T17:44:35.000Z","matar","1qa110wp","-","NVIDIA TITAN RTX","finished","2024-01-08T17:44:35.000Z","","0.8265459178328913","0.669777943525035","0.4169405310090809","0.30123551208449656","0.1310579629897244","0.046906434753382006","25.67","98.698","0.04352257071736314"
"resnet18 cifar10 shuffle_degree: 1 4 training size 50000","2024-01-08T15:06:08.000Z","4862","2024-01-08T16:27:10.000Z","matar","2xqzdbaw","-","NVIDIA TITAN RTX","finished","2024-01-08T16:27:10.000Z","","0.8477244086013568","0.6810817609354952","0.45782733806667186","0.3084925699713799","0.1190409603890846","0.02243688200668132","35.96","99.226","0.03230912899606672"
"resnet18 cifar10 4 training size 50000","2024-01-08T15:06:06.000Z","4865","2024-01-08T16:27:11.000Z","matar","1o8tklzy","-","NVIDIA TITAN RTX","finished","2024-01-08T16:27:11.000Z","","0.8424068297682688","0.6308285035922464","0.43364090445725545","0.2740929345437239","0.10848121463131592","0.045042027415044546","76.37","99.794","0.009082108141237983"
"resnet18 cifar10 shuffle_degree: 2 4 training size 50000","2024-01-08T15:03:06.000Z","4845","2024-01-08T16:23:51.000Z","matar","1el3wkx5","-","NVIDIA TITAN RTX","finished","2024-01-08T16:23:51.000Z","","0.8352993355042009","0.7147084346853019","0.4842223182145354","0.33820105537598155","0.11591412008001996","0.019473644221976776","25.92","98.738","0.051656230796992206"
"resnet18 cifar10 3 training size 50000","2024-01-08T13:44:25.000Z","4892","2024-01-08T15:05:57.000Z","matar","11pq2hmu","-","NVIDIA TITAN RTX","finished","2024-01-08T15:05:57.000Z","","0.8567933621007553","0.698361103575542","0.5458893101405571","0.3941575798057594","0.1712098393592703","0.04068066534278125","75.84","99.776","0.008078628409035091"
"resnet18 cifar10 shuffle_degree: 1 3 training size 50000","2024-01-08T13:44:25.000Z","4894","2024-01-08T15:05:59.000Z","matar","2l1suqkf","-","NVIDIA TITAN RTX","finished","2024-01-08T15:05:59.000Z","","0.8522150378990535","0.7177783481350506","0.5450939180573385","0.4113792835871335","0.14999730039580098","0.038442361124259875","36.39","98.98","0.03460864346049192"
"resnet18 cifar10 shuffle_degree: 2 3 training size 50000","2024-01-08T13:42:33.000Z","4825","2024-01-08T15:02:58.000Z","matar","21gl6ojc","-","NVIDIA TITAN RTX","finished","2024-01-08T15:02:58.000Z","","0.8339237314082891","0.7655094421271227","0.5770447897036914","0.438252254706202","0.14960793333510586","0.03365624175782384","25.81","98.82","0.04574324501262291"
"resnet18 cifar10 2 training size 50000","2024-01-08T12:22:34.000Z","4901","2024-01-08T13:44:15.000Z","matar","2q798nvh","-","NVIDIA TITAN RTX","finished","2024-01-08T13:44:15.000Z","","0.8498369672886336","0.6841816961622349","0.505248175631598","0.35464047335186977","0.15497033343920463","0.06053487316453219","75.92","99.7","0.012240937790791254"
"resnet18 cifar10 shuffle_degree: 1 2 training size 50000","2024-01-08T12:22:32.000Z","4902","2024-01-08T13:44:14.000Z","matar","3ikf3nou","-","NVIDIA TITAN RTX","finished","2024-01-08T13:44:14.000Z","","0.8400848169103065","0.6988369161201805","0.5215680212838968","0.3962897433311462","0.1573027860227161","0.06770983014300064","37.56","98.848","0.035547488924925215"
"resnet18 cifar10 shuffle_degree: 2 2 training size 50000","2024-01-08T12:21:47.000Z","4838","2024-01-08T13:42:25.000Z","matar","1oywjcsd","-","NVIDIA TITAN RTX","finished","2024-01-08T13:42:25.000Z","","0.83977361920907","0.7251041815003109","0.5589964957044382","0.4250372139829027","0.1966251255580451","0.05640266804901755","26.09","98.62","0.04061921898855679"
"resnet18 cifar10 1 training size 50000","2024-01-08T11:00:52.000Z","4891","2024-01-08T12:22:23.000Z","matar","19prgvlg","-","NVIDIA TITAN RTX","finished","2024-01-08T12:22:23.000Z","","0.8477974725285393","0.6637824262434912","0.47732802447976497","0.34418674061676213","0.14979194945525323","0.04930455895537472","75.91","99.804","0.005610890641399776"
"resnet18 cifar10 shuffle_degree: 1 1 training size 50000","2024-01-08T11:00:52.000Z","4890","2024-01-08T12:22:22.000Z","matar","2mxy9qur","-","NVIDIA TITAN RTX","finished","2024-01-08T12:22:22.000Z","","0.8350115040520749","0.6607283314314547","0.4785148920035392","0.368676877692662","0.14086429811436332","0.04998648542286722","37.65","98.85","0.03163197225575548"
